sks458a	40		100	0.8	0.3	4722.0	0.113
sks462a	40		100	0.8	0.3	13274.0	0.111
sks463a	40		100	0.8	0.3	11054.0	0.109
sks464a	40		100	0.8	0.3	12243.0	0.113
sks465a	40		100	0.8	0.3	10370.0	0.111
sks466a	40		100	0.8	0.3	8456.0	0.11
sks467a	40		100	0.8	0.3	7021.0	0.115
sks468a	40		100	0.8	0.3	5127.0	0.125
sks472a	40		100	0.8	0.3	15456.0	0.12
sks473a	40		100	0.8	0.3	14953.0	0.11
sks474a	40		100	0.8	0.3	12574.0	0.111
sks475a	40		100	0.8	0.3	14503.0	0.112
sks476a	40		100	0.8	0.3	12632.0	0.11
sks477a	40		100	0.8	0.3	12083.0	0.125
sks478a	40		100	0.8	0.3	12798.0	0.117
sks482a	40		100	0.8	0.3	20121.0	0.112
sks483a	40		100	0.8	0.3	19539.0	0.11
sks484a	40		100	0.8	0.3	15927.0	0.111
sks485a	40		100	0.8	0.3	15606.0	0.11
sks486a	40		100	0.8	0.3	11314.0	0.111
sks487a	40		100	0.8	0.3	12792.0	0.11
sks488a	40		100	0.8	0.3	17556.0	0.111
sks522a	50		100	0.8	0.3	29858.0	0.131
sks523a	50		100	0.8	0.3	29194.0	0.128
sks524a	50		100	0.8	0.3	27308.0	0.132
sks525a	50		100	0.8	0.3	26917.0	0.13
sks526a	50		100	0.8	0.3	13691.0	0.134
sks527a	50		100	0.8	0.3	15603.0	0.139
sks528a	50		100	0.8	0.3	11453.0	0.137
sks532a	50		100	0.8	0.3	30088.0	0.132
sks533a	50		100	0.8	0.3	21895.0	0.132
sks534a	50		100	0.8	0.3	20494.0	0.132
sks535a	50		100	0.8	0.3	21250.0	0.131
sks536a	50		100	0.8	0.3	14519.0	0.133
sks537a	50		100	0.8	0.3	11141.0	0.131
sks538a	50		100	0.8	0.3	7778.0	0.13
sks542a	50		100	0.8	0.3	21058.0	0.129
sks543a	50		100	0.8	0.3	19327.0	0.136
sks544a	50		100	0.8	0.3	16899.0	0.134
sks545a	50		100	0.8	0.3	13691.0	0.13
sks546a	50		100	0.8	0.3	14531.0	0.132
sks547a	50		100	0.8	0.3	12767.0	0.132
sks548a	50		100	0.8	0.3	5796.0	0.139
sks552a	50		100	0.8	0.3	24052.0	0.14
sks553a	50		100	0.8	0.3	19736.0	0.132
sks554a	50		100	0.8	0.3	14265.0	0.131
sks555a	50		100	0.8	0.3	11508.0	0.133
sks556a	50		100	0.8	0.3	18101.0	0.132
sks557a	50		100	0.8	0.3	8709.0	0.133
sks558a	50		100	0.8	0.3	5609.0	0.13
sks562a	50		100	0.8	0.3	22076.0	0.132
sks563a	50		100	0.8	0.3	16753.0	0.13
sks564a	50		100	0.8	0.3	20080.0	0.13
sks565a	50		100	0.8	0.3	12718.0	0.135
sks566a	50		100	0.8	0.3	19051.0	0.133
sks567a	50		100	0.8	0.3	19248.0	0.131
sks568a	50		100	0.8	0.3	9053.0	0.131
sks572a	50		100	0.8	0.3	20717.0	0.133
sks573a	50		100	0.8	0.3	23047.0	0.134
sks574a	50		100	0.8	0.3	23083.0	0.131
sks575a	50		100	0.8	0.3	16314.0	0.132
sks576a	50		100	0.8	0.3	17445.0	0.131
sks577a	50		100	0.8	0.3	16608.0	0.132
sks578a	50		100	0.8	0.3	20963.0	0.13
sks582a	50		100	0.8	0.3	29642.0	0.133
sks583a	50		100	0.8	0.3	27542.0	0.134
sks584a	50		100	0.8	0.3	27495.0	0.135
sks585a	50		100	0.8	0.3	25104.0	0.131
sks586a	50		100	0.8	0.3	27970.0	0.133
sks587a	50		100	0.8	0.3	30533.0	0.133
sks588a	50		100	0.8	0.3	25855.0	0.133
sks622a	60		100	0.8	0.3	44766.0	0.155
sks625a	60		100	0.8	0.3	26581.0	0.154
sks628a	60		100	0.8	0.3	18160.0	0.154
sks652a	60		100	0.8	0.3	33811.0	0.151
sks655a	60		100	0.8	0.3	20753.0	0.157
sks658a	60		100	0.8	0.3	12272.0	0.156
sks682a	60		100	0.8	0.3	39472.0	0.155
sks685a	60		100	0.8	0.3	41554.0	0.154
sks688a	60		100	0.8	0.3	35084.0	0.16
sks922a	90		100	0.8	0.3	95378.0	0.227
sks925a	90		100	0.8	0.3	77888.0	0.224
sks928a	90		100	0.8	0.3	39833.0	0.225
sks952a	90		100	0.8	0.3	74951.0	0.222
sks955a	90		100	0.8	0.3	39623.0	0.221
sks958a	90		100	0.8	0.3	33057.0	0.226
sks982a	90		100	0.8	0.3	103969.0	0.225
sks985a	90		100	0.8	0.3	84161.0	0.227
sks988a	90		100	0.8	0.3	91299.0	0.22
sks222a	20		100	0.8	0.3	5303.0	0.071
sks223a	20		100	0.8	0.3	4484.0	0.073
sks224a	20		100	0.8	0.3	3844.0	0.074
